school_year,dpi_true_id,lat,long,school_name,accurate_agency_type,grade_band,school_enrollment,ELA,Mathematics,dpi_rating,dpi_score,sch_ach,sch_growth,per_ed,per_swd,per_lep,per_b_aa,per_hisp_lat,address,phone_number,website_url,email,milwaukee_indicator,overall_score,overall_rating,rc_link,growth_rating
2024-25,5852_0020,42.693578073911,-88.05185101448,Union Grove High,Traditional Public School,9-12,1032,0.517,0.609,Meets Expectations,62.4,65.1,40.4,0.117,0.087,0.01,0.011,0.08,"3433 S Colony Ave, Union Grove, WI 53182",262-878-2434,www.ug.k12.wi.us,adamjoe@ug.k12.wi.us,0,60,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Union Grove UHS/Union Grove High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,6174_0160,43.009477012329,-88.217204021391,Hadfield Elementary,Traditional Public School,K-5,338,0.386,0.462,Meets Expectations,61.4,52.7,59.4,0.743,0.32,0.03,0.13,0.237,"733 Linden St, Waukesha, WI 53186",262-970-1505,www.waukesha.k12.wi.us,melliott@waukesha.k12.wi.us,0,60,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Waukesha/Hadfield Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,4018_0140,42.888352015469,-87.905731996477,Oak Creek High,Traditional Public School,9-12,2220,0.456,0.5,Meets Few Expectations,59,61.9,44.2,0.318,0.096,0.066,0.06,0.185,"340 E Puetz Rd, Oak Creek, WI 53154",414-768-6210,www.ocfsd.org,c.mongan@ocfsd.org,0,60.1,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Oak Creek-Franklin Joint/Oak Creek High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,4305_0100,45.056793994762,-87.752427993227,Peshtigo High,Traditional Public School,9-12,330,0.329,0.341,Meets Few Expectations,59.1,49.1,49.8,0.297,0.139,0,0.009,0.03,"380 Green St, Peshtigo, WI 54157",715-582-3711,www.peshtigo.k12.wi.us,sodinic@peshtigo.k12.wi.us,0,60.1,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Peshtigo/Peshtigo High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,5824_0050,44.176305168596,-87.587489138956,Clarke Middle,Traditional Public School,6-8,397,0.436,0.354,Meets Expectations,60.4,54.2,57.5,0.453,0.156,0.091,0.02,0.106,"4613 Parkway Boulevard, Two Rivers, WI 54241",920-794-1614,www.trschools.k12.wi.us,timothy.wester@trschools.k12.wi.us,0,60.1,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Two Rivers Public/Clarke Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,6118_0300,43.192061015029,-88.99302602233,Waterloo Middle,Traditional Public School,6-8,118,0.464,0.391,Meets Few Expectations,59.4,57.4,49.9,0.483,0.119,0.195,0.017,0.271,"865 N Monroe St, Waterloo, WI 53594",920-478-2696,www.waterloo.k12.wi.us,bartelts@waterloo.k12.wi.us,0,60.1,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Waterloo/Waterloo Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,0000_7500,43.535362981975,-90.004557031209,Saint Peters Lutheran School,Private School,K-8,186,0.333,0.333,Meets Expectations,70.2,65.9,58.4,0,0.151,0,0.011,0.005,"345 N Pine St, Reedsburg, WI 53959",608-524-4066,www.stpetersreedsburg.org,stpetersreedsburg@gmail.com,0,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Reedsburg Private/Saint Peters Lutheran School All Students School Report Card 2024-25.pdf,Below Average Growth
2024-25,0014_0210,43.963705014421,-89.816870964047,Adams-Friendship Middle,Traditional Public School,6-8,338,0.333,0.374,Meets Expectations,61.3,52.3,58.4,0.624,0.24,0.015,0.012,0.112,"420 N Main St, Adams, WI 53910",608-339-4064,www.afasd.net,johnson_m@afasd.net,0,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Adams-Friendship Area/Adams-Friendship Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,0070_0400,44.597510047799,-87.444245152441,Algoma Venture Academy,Traditional Public School,6-12,35,0.467,0.2,Meets Expectations,62,47.1,59.4,0.486,0.171,0.057,0,0.057,"1715 Division St, Algoma, WI 54201",920-487-7001,http://www.algomaventureacademy.org,khorn@algomaschools.org,NA,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Algoma/Algoma Venture Academy School Report Card 2024-25.pdf,Below Average Growth
2024-25,2695_0360,42.671958013751,-89.024823023484,Wilson Elementary,Traditional Public School,K-5,256,0.299,0.364,Meets Expectations,62,50.3,59.4,0.922,0.254,0.191,0.199,0.305,"465 Rockport Rd, Janesville, WI 53548",608-743-7300,www.janesville.k12.wi.us/wil,awright@janesville.k12.wi.us,0,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Janesville/Wilson Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,6230_0120,45.389438793908,-87.961029507726,Wausaukee Middle,Traditional Public School,6-8,94,0.333,0.405,Meets Expectations,60.6,50.1,55.6,0.457,0.202,0,0,0.021,"N11941 US Highway 141, Wausaukee, WI 54177",715-856-5152,www.wausaukee.k12.wi.us,parkanskym@wausaukee.k12.wi.us,0,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Wausaukee/Wausaukee Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,6293_0080,45.875799979957,-92.374059032823,Webster High,Traditional Public School,9-12,186,0.446,0.468,Meets Few Expectations,58.6,59.2,56.5,0.511,0.199,0,0,0.032,"7564 Alder St W, Webster, WI 54893",715-866-4281,www.webster.k12.wi.us,jwolf@webster.k12.wi.us,0,60.2,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Webster/Webster High School Report Card 2024-25.pdf,Below Average Growth
2024-25,0000_7400,43.136804994725,-88.007515961308,Saint Peter Immanuel Lutheran School,Private School,K-8,173,0.198,0.125,Meets Expectations,67.4,36.6,76.4,0.931,0.035,0.006,0.815,0.081,"7801 W Acacia St, Milwaukee, WI 53223",414-353-6800,https://www.luminschools.org/,meinzer@luminschools.org,1,60.3,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milwaukee Private/Saint Peter Immanuel Lutheran School All Students School Report Card 2024-25.pdf,Above Average Growth
2024-25,1554_0590,44.806623982641,-91.515335986165,Lakeshore Elementary,Traditional Public School,K-5,314,0.493,0.493,Meets Few Expectations,58.2,62.4,46.1,0.538,0.217,0.064,0.051,0.083,"711 Lake St, Eau Claire, WI 54703",715-852-3400,www.ecasd.us/lakeshore-elementary/home,jpelka@ecasd.us,0,60.3,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Eau Claire Area/Lakeshore Elementary School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,4186_0026,44.581187143936,-91.21682306981,Osseo-Fairchild Middle,Traditional Public School,6-8,161,0.464,0.47,Meets Few Expectations,59.2,63.5,48,0.46,0.23,0.025,0,0.05,"50851 East St, Osseo, WI 54758",715-597-3141,www.ofsd.k12.wi.us,eyoung@ofsd.k12.wi.us,0,60.3,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Osseo-Fairchild/Osseo-Fairchild Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,2646_0040,42.931304994473,-90.396762960775,Iowa-Grant High,Traditional Public School,9-12,225,0.44,0.601,Meets Few Expectations,57.3,64.9,35.6,0.431,0.107,0.013,0.004,0.08,"462 County Road IG, Livingston, WI 53554",608-943-6312,www.igs.k12.wi.us,cgotto@igs.k12.wi.us,0,60.4,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Iowa-Grant/Iowa-Grant High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,3290_0100,44.110845007985,-87.669746972467,Jackson Elementary,Traditional Public School,K-5,336,0.454,0.443,Meets Expectations,60,60,50.8,0.414,0.19,0.098,0.015,0.161,"1201 N 18th St, Manitowoc, WI 54220",920-663-9520,https://jackson.manitowocpublicschools.org,derosierj@mpsd.school,0,60.4,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Manitowoc/Jackson Elementary School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,3619_0267,43.138866984816,-88.044360041639,Maple Tree Elementary,Traditional Public School,K-5,235,0.125,0.078,Exceeds Expectations,74.1,25.1,93.5,0.949,0.272,0.009,0.791,0.094,"6644 N 107th St, Milwaukee, WI 53224",414-578-5100,www.milwaukee.k12.wi.us,267@milwaukee.k12.wi.us,1,60.4,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milwaukee/Maple Tree Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,4781_0090,45.647399991587,-89.394218022653,James Williams Middle,Traditional Public School,6-8,454,0.388,0.47,Meets Few Expectations,59.7,59.3,49.8,0.465,0.167,0.002,0.022,0.033,"915 Acacia Ln, Rhinelander, WI 54501",715-365-9220,www.rhinelander.k12.wi.us,raleikyl@rhinelander.k12.wi.us,0,60.4,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Rhinelander/James Williams Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,6300_0480,43.014495006304,-88.021432016055,Wilson Elementary,Traditional Public School,K-5,365,0.368,0.31,Meets Expectations,62.5,47.2,57.5,0.71,0.255,0.052,0.121,0.337,"8710 W Orchard St, West Allis, WI 53214",414-604-4810,www.wawmsd.org,millerc1@wawmsd.org,0,60.4,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/West Allis-West Milwaukee/Wilson Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,0485_0011,44.292004003325,-91.208734014634,Blair-Taylor Middle/High,Traditional Public School,6-12,295,0.4,0.392,Meets Expectations,60.2,55.6,49.9,0.431,0.197,0.02,0.007,0.078,"N31024 Elland Rd, Blair, WI 54616",608-989-2525,btsd.k12.wi.us,eided@btsd.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Blair-Taylor/Blair-Taylor Middle/High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,1176_0040,45.002217998264,-91.723059998696,Colfax High,Traditional Public School,6-12,318,0.466,0.55,Meets Few Expectations,59.3,64.6,44.2,0.44,0.157,0.003,0.006,0.019,"601 University Ave, Colfax, WI 54730",715-962-3155,www.colfax.k12.wi.us,dachel@colfax.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Colfax/Colfax High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,1491_0040,46.33595598691,-91.25557200576,Drummond High,Traditional Public School,9-12,92,0.508,0.429,Meets Few Expectations,59.7,61.9,55.6,0.304,0.141,0.011,0.011,0.054,"52440 Eastern Ave, Drummond, WI 54832",715-739-6669,www.dasdk12.net,gradabaugh@dasd.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Drummond Area/Drummond High School Report Card 2024-25.pdf,Below Average Growth
2024-25,2289_0730,44.47800698433,-87.95538798345,Wilder Elementary,Traditional Public School,K-5,413,0.308,0.351,Meets Expectations,60.7,53.7,55.6,0.508,0.186,0.324,0.019,0.424,"2590 Robinson Ave, Green Bay, WI 54311",920-391-2460,www.gbaps.org,jmstarry@gbaps.org,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Green Bay Area Public/Wilder Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,3129_0040,44.287827007607,-88.311232965584,Little Chute High,Traditional Public School,9-12,387,0.504,0.56,Meets Few Expectations,59.6,66.1,46.1,0.315,0.183,0.023,0.026,0.109,"1402 Freedom Rd, Little Chute, WI 54140",920-788-7600,www.littlechute.k12.wi.us,tbird@littlechute.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Little Chute Area/Little Chute High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,3269_0555,43.136802019149,-89.38351500285,Mendota Elementary,Traditional Public School,K-5,282,0.253,0.293,Meets Expectations,68.7,38.4,79.3,0.727,0.16,0.089,0.493,0.142,"4002 School Rd, Madison, WI 53704",608-204-7840,https://mendota.madison.k12.wi.us/,mendota@madison.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Madison Metropolitan/Mendota Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3409_0240,45.139514997201,-90.339104016469,Medford Middle,Traditional Public School,6-8,566,0.422,0.538,Meets Few Expectations,59.4,63.6,46.1,0.447,0.194,0.046,0.011,0.083,"509 E Clark St, Medford, WI 54451",715-748-2516,www.medford.k12.wi.us,butlejo@medford.k12.wi.us,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Medford Area Public/Medford Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,3983_0060,43.812338991003,-88.487179003883,Horace Mann High,Traditional Public School,9-12,453,0.309,0.29,Meets Few Expectations,59.6,47.5,52.7,0.439,0.139,0.119,0.013,0.269,"325 McKinley St, North Fond du Lac, WI 54937",920-929-3740,www.nfdlschools.org,dhartkopf@nfdlschools.org,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/North Fond du Lac/Horace Mann High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,5271_0110,43.734003987039,-87.744699040309,Horace Mann Middle,Traditional Public School,6-8,617,0.461,0.461,Meets Few Expectations,59,60.7,51.8,0.616,0.183,0.209,0.042,0.23,"2820 Union Ave, Sheboygan, WI 53081",920-459-3666,www.sheboygan.k12.wi.us,ncollins@sasd.net,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Sheboygan Area/Horace Mann Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,5523_0120,43.178699004081,-90.079517983868,River Valley Elementary,Traditional Public School,K-5,258,0.436,0.481,Meets Expectations,60.2,60.4,48.9,0.388,0.198,0.023,0,0.043,"830 W Daley St, Spring Green, WI 53588",608-588-2559,www.rvschools.org,cpeterson@rvschools.org,0,60.5,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/River Valley/River Valley Elementary School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,1085_0040,44.023932006221,-88.175904037513,Chilton High,Traditional Public School,9-12,380,0.49,0.593,Meets Few Expectations,59.6,64.4,46.1,0.305,0.179,0.076,0.005,0.137,"530 W Main St, Chilton, WI 53014",920-849-2358,www.chilton.k12.wi.us,rudes@chiltonsd.org,0,60.6,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Chilton/Chilton High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,1862_0140,43.79562300341,-88.418258972661,Fond du Lac High,Traditional Public School,9-12,1917,0.363,0.41,Meets Few Expectations,59.5,55.2,51.8,0.428,0.146,0.085,0.086,0.198,"801 Campus Dr, Fond du Lac, WI 54935",920-906-3000,www.fonddulac.k12.wi.us,michalkiewiczd@fonddulac.k12.wi.us,0,60.6,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Fond du Lac/Fond du Lac High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,2289_0720,44.521338992995,-88.032969035224,West High,Traditional Public School,9-12,777,0.228,0.244,Meets Expectations,67.2,38.1,70.8,0.654,0.199,0.115,0.145,0.287,"966 Shawano Ave, Green Bay, WI 54303",920-492-2600,www.gbaps.org,dmcnabb@gbaps.org,0,60.6,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Green Bay Area Public/West High School Report Card 2024-25.pdf,Above Average Growth
2024-25,4802_0180,45.500133012189,-91.748973993468,Rice Lake High,Traditional Public School,9-12,674,0.489,0.547,Meets Few Expectations,59.4,65.4,49.8,0.332,0.107,0.012,0.006,0.064,"30 S Wisconsin Ave, Rice Lake, WI 54868",715-234-2181,www.ricelake.k12.wi.us,pacholkec@ricelake.k12.wi.us,0,60.6,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Rice Lake Area/Rice Lake High School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,0147_0040,44.268508983901,-88.428327985307,West High,Traditional Public School,9-12,1024,0.308,0.309,Meets Expectations,61.5,48.3,60.3,0.501,0.21,0.116,0.104,0.142,"610 N Badger Ave, Appleton, WI 54914",920-852-5410,www.aasd.k12.wi.us,chudacoffjoshu@aasd.k12.wi.us,0,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Appleton Area/West High School Report Card 2024-25.pdf,Below Average Growth
2024-25,2793_0410,42.583529019069,-87.892273006911,Indian Trail High School and Academy,Traditional Public School,9-12,1902,0.414,0.373,Meets Few Expectations,59.6,55.1,53.7,0.401,0.103,0.072,0.098,0.326,"6800 60th St, Kenosha, WI 53144",262-359-8700,www.kusd.edu,skennow@kusd.edu,0,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kenosha/Indian Trail High School and Academy School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,2793_0540,42.586347014916,-87.869158986895,Strange Elementary,Traditional Public School,K-5,522,0.299,0.221,Meets Expectations,64.5,44.8,64.1,0.82,0.174,0.201,0.27,0.368,"5414 49th Ave, Kenosha, WI 53144",262-359-6024,www.kusd.edu,jbardin@kusd.edu,0,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kenosha/Strange Elementary School Report Card 2024-25.pdf,Average Growth
2024-25,3290_0220,44.068545985068,-87.667841011504,Monroe Elementary,Traditional Public School,K-5,232,0.328,0.282,Meets Expectations,60.2,53.6,49.8,0.552,0.211,0.103,0.086,0.134,"2502 S 14th St, Manitowoc, WI 54220",920-663-9550,https://monroe.manitowocpublicschools.org,parduhna@mpsd.school,0,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Manitowoc/Monroe Elementary School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,3619_0165,42.939734003944,-87.931606009571,IDEAL Individualized Developmental Educational Approaches to Learning,Traditional Public School,K-8,210,0.387,0.328,Meets Expectations,64.3,49.8,67.9,0.886,0.233,0.186,0.138,0.429,"1420 W Goldcrest Ave, Milwaukee, WI 53221",414-267-1600,www.milwaukee.k12.wi.us,224@milwaukee.k12.wi.us,1,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milwaukee/IDEAL Individualized Developmental Educational Approaches to Learning School Report Card 2024-25.pdf,Average Growth
2024-25,4620_0112,42.804887999224,-87.803452996446,O Brown Elementary,Traditional Public School,K-5,540,0.418,0.329,Meets Expectations,61,51.7,63.2,0.387,0.219,0.026,0.078,0.231,"2115 5 1/2 Mile Rd, Racine, WI 53402",262-664-6650,www.rusd.org,kerry.goggins@rusd.org,0,60.7,Meets Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Racine Unified/O Brown Elementary School Report Card 2024-25.pdf,Average Growth
